amount,transaction_hour,merchant_category,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,is_fraud
54.14,7,Grocery,0,0,62,1,60,0
123.04,22,Food,0,1,36,3,62,0
1.9,5,Electronics,0,0,42,1,42,0
564.3,6,Electronics,0,0,58,0,27,0
346.82,6,Electronics,1,0,49,2,67,0
82.21,19,Food,0,0,43,4,60,0
12.11,7,Clothing,0,0,42,3,42,0
21.18,9,Grocery,0,0,27,3,19,0
104.86,20,Clothing,0,0,95,2,46,0
162.88,11,Electronics,0,0,30,4,48,0
125.8,2,Travel,0,0,29,2,34,0
49.92,18,Grocery,0,0,91,4,31,0
97.67,14,Electronics,1,0,89,0,20,0
14.72,14,Clothing,0,0,80,3,41,0
37.07,15,Food,0,0,28,3,60,0
141.48,21,Clothing,0,0,38,5,49,0
13.51,2,Clothing,0,0,90,2,58,0
1.15,15,Travel,0,0,65,2,65,0
5.17,11,Food,0,0,65,1,63,0
210.5,13,Electronics,0,0,77,0,59,0
136.19,19,Grocery,0,0,99,0,62,0
63.49,3,Electronics,0,0,50,2,64,0
116.97,7,Clothing,0,0,94,1,55,0
13.29,18,Clothing,0,0,49,4,45,0
167.24,1,Electronics,0,0,60,2,51,0
22.7,22,Clothing,0,0,66,2,33,0
483.18,23,Clothing,1,0,73,2,66,0
64.84,23,Electronics,0,0,28,1,21,0
65.39,22,Grocery,0,0,96,1,20,0
265.26,15,Electronics,0,0,35,4,42,0
226.61,13,Clothing,0,0,57,2,58,0
14.94,12,Travel,0,0,57,1,26,0
7.48,5,Travel,0,0,88,5,19,0
284.96,2,Electronics,0,0,63,1,59,0
94.59,5,Travel,0,0,80,5,22,0
12.17,18,Travel,0,0,62,5,22,0
56.07,2,Grocery,0,0,51,1,60,0
2.64,13,Grocery,0,0,87,2,45,0
232.75,2,Clothing,0,0,66,2,38,0
372.4,23,Clothing,0,0,98,2,37,0
70.27,18,Electronics,0,0,51,2,47,0
244.08,11,Food,0,0,38,0,37,0
74.6,19,Travel,1,0,73,3,26,0
584.58,5,Travel,0,0,48,0,64,0
24.55,8,Travel,0,0,81,3,43,0
55.06,6,Food,0,0,46,2,24,0
110.02,11,Travel,0,1,43,1,23,0
17.94,13,Grocery,0,0,54,0,48,0
22.77,20,Travel,0,0,52,4,48,0
130.25,3,Travel,0,0,61,3,21,0
269.63,17,Travel,0,0,29,1,38,0
294.34,13,Clothing,0,0,56,4,63,0
233.8,7,Clothing,0,0,91,6,47,0
4.0,23,Travel,0,0,90,2,19,0
379.98,14,Food,0,0,71,3,52,0
227.7,16,Grocery,0,0,34,1,59,0
49.72,23,Travel,0,0,85,0,18,0
168.17,20,Clothing,0,0,45,3,37,0
425.43,0,Clothing,0,0,37,3,18,0
175.47,21,Clothing,0,0,97,0,42,0
45.13,15,Grocery,0,1,63,5,22,0
360.44,6,Grocery,0,0,40,0,49,0
1.23,22,Food,0,0,90,2,56,0
16.38,19,Food,0,0,77,1,49,0
16.95,22,Food,0,0,69,7,42,0
292.7,13,Food,0,0,31,0,23,0
116.3,6,Electronics,0,1,42,3,65,0
9.97,17,Clothing,0,0,68,1,64,0
139.58,21,Travel,1,0,93,1,57,0
263.05,22,Electronics,0,0,46,1,37,0
266.3,19,Electronics,0,0,66,2,42,0
0.54,1,Travel,0,0,37,2,65,0
179.83,17,Travel,0,0,78,1,54,0
545.88,2,Clothing,0,0,58,2,62,0
11.76,5,Grocery,0,0,50,3,52,0
60.56,10,Clothing,0,0,35,1,64,0
102.06,9,Grocery,0,0,63,5,24,0
56.29,0,Travel,0,1,57,2,55,0
297.16,22,Electronics,0,0,27,2,22,0
172.82,18,Electronics,0,0,69,3,34,0
56.71,12,Grocery,0,0,25,1,22,0
49.85,13,Electronics,0,0,41,4,62,0
46.23,18,Food,1,1,57,2,19,0
178.81,18,Food,0,0,63,3,29,0
359.03,20,Travel,0,0,99,2,19,0
929.73,9,Grocery,0,0,65,5,67,0
245.56,10,Grocery,0,0,87,0,63,0
54.71,13,Travel,1,0,93,0,44,0
42.76,9,Grocery,0,0,84,1,64,0
82.46,23,Clothing,0,0,60,3,52,0
176.76,7,Electronics,0,0,32,1,45,0
54.75,7,Clothing,0,0,63,0,43,0
511.67,16,Clothing,0,0,44,3,47,0
112.6,16,Food,0,0,80,1,30,0
104.21,18,Clothing,0,0,58,0,47,0
570.93,18,Electronics,0,0,49,2,25,0
190.92,3,Electronics,0,0,51,2,20,0
32.39,13,Clothing,0,0,38,0,65,0
255.58,10,Grocery,0,0,86,0,58,0
37.72,6,Grocery,0,0,83,2,61,0
42.29,0,Electronics,0,0,56,2,43,0
126.0,1,Grocery,0,0,54,6,36,0
63.16,2,Clothing,0,0,27,4,68,0
212.81,22,Food,0,0,93,2,60,0
127.45,14,Food,0,0,63,6,45,0
12.82,5,Food,0,0,34,1,26,0
146.48,3,Travel,0,0,33,1,47,0
123.23,14,Food,0,0,83,0,40,0
294.27,21,Clothing,0,0,45,0,60,0
4.21,22,Food,0,0,72,0,34,0
64.18,17,Travel,0,0,78,2,67,0
580.6,10,Grocery,0,0,58,2,60,0
242.93,6,Clothing,0,0,46,2,44,0
347.11,11,Clothing,0,0,29,3,23,0
126.74,16,Grocery,0,0,44,1,59,0
1.67,1,Food,0,0,98,3,35,0
592.31,3,Travel,0,0,83,3,63,0
507.61,2,Electronics,0,0,99,2,37,0
5.69,4,Clothing,0,0,31,2,38,0
35.64,12,Travel,0,0,26,0,38,0
12.74,18,Clothing,0,0,70,4,60,0
53.56,20,Clothing,0,0,75,1,31,0
17.7,3,Food,0,0,72,3,60,0
167.98,3,Clothing,0,0,57,4,51,0
21.78,15,Grocery,0,0,76,5,18,0
27.78,8,Food,0,0,31,3,30,0
141.11,0,Electronics,0,0,58,2,58,0
309.13,13,Food,0,0,79,2,35,0
513.45,4,Grocery,0,0,66,1,37,0
92.05,10,Grocery,0,0,90,3,58,0
97.57,11,Clothing,0,0,83,2,67,0
456.36,18,Clothing,0,0,46,0,28,0
12.4,21,Electronics,0,0,65,1,66,0
211.43,1,Food,0,0,73,2,40,0
71.21,23,Travel,0,0,97,1,54,0
153.54,8,Travel,0,0,29,3,19,0
45.79,20,Grocery,0,0,55,4,66,0
144.07,12,Travel,1,0,99,3,21,0
4.44,13,Grocery,0,0,42,2,56,0
667.84,8,Clothing,1,0,97,4,26,0
575.99,15,Clothing,1,0,98,3,35,0
47.58,13,Travel,0,0,33,2,45,0
20.46,22,Travel,0,0,36,1,52,0
193.28,6,Grocery,0,0,84,5,43,0
495.29,15,Grocery,0,0,33,2,67,0
32.57,12,Food,0,0,64,4,51,0
85.97,0,Clothing,0,0,96,3,35,0
94.5,9,Food,0,1,64,2,50,0
443.48,14,Clothing,0,0,67,2,64,0
166.49,20,Electronics,0,1,36,2,50,0
71.41,3,Electronics,0,0,91,2,49,0
231.45,21,Clothing,0,0,67,3,33,0
29.88,2,Clothing,0,0,65,4,51,0
77.21,22,Food,0,1,91,5,39,0
92.39,21,Travel,0,0,83,1,56,0
35.08,19,Electronics,0,0,65,7,41,0
5.49,11,Travel,0,0,48,3,42,0
57.11,6,Electronics,0,0,82,0,31,0
76.4,8,Clothing,0,0,26,6,29,0
31.73,11,Food,0,0,90,2,55,0
33.31,6,Electronics,0,0,80,2,27,0
14.75,16,Electronics,0,1,84,0,65,0
41.18,6,Food,0,0,78,1,25,0
283.15,12,Grocery,0,0,63,3,65,0
468.81,15,Travel,0,0,27,2,68,0
39.1,16,Grocery,0,1,55,5,28,0
252.34,7,Clothing,0,0,41,1,48,0
301.29,2,Clothing,0,0,60,1,46,0
5.23,4,Food,0,1,92,1,60,0
260.75,10,Food,0,0,88,0,26,0
127.04,8,Clothing,1,0,57,3,36,0
153.34,3,Clothing,0,0,40,2,53,0
16.93,1,Food,0,0,30,2,51,0
438.22,1,Clothing,0,1,44,0,49,0
9.47,12,Travel,0,0,91,2,63,0
199.35,9,Grocery,0,0,60,3,26,0
212.02,6,Electronics,0,0,89,1,45,0
128.57,12,Travel,1,0,68,2,19,0
12.86,20,Travel,1,0,27,1,34,0
151.99,8,Travel,0,0,51,0,37,0
301.54,14,Grocery,0,0,68,4,64,0
289.57,0,Clothing,0,1,42,1,66,0
770.65,4,Food,0,0,93,2,68,0
227.51,5,Grocery,0,1,78,2,40,0
114.21,13,Clothing,0,0,52,2,22,0
129.38,18,Travel,1,0,97,2,37,0
35.86,8,Electronics,0,0,53,1,36,0
83.59,20,Grocery,0,0,51,1,58,0
38.56,5,Grocery,0,0,85,1,49,0
258.41,17,Clothing,0,0,77,1,67,0
47.57,17,Grocery,0,0,88,2,36,0
612.58,5,Food,1,0,68,1,53,0
43.51,18,Electronics,0,0,61,0,64,0
11.16,18,Food,1,0,62,1,69,0
84.47,22,Electronics,0,0,66,3,40,0
292.14,9,Clothing,0,0,81,3,67,0
51.24,14,Electronics,0,0,46,2,43,0
32.73,16,Clothing,0,0,47,3,24,0
13.26,18,Electronics,0,0,61,1,50,0
35.4,6,Travel,0,0,87,4,19,0
82.68,21,Grocery,0,0,77,2,58,0
1028.32,1,Grocery,0,0,27,2,36,1
230.95,16,Travel,0,0,42,1,44,0
43.63,5,Clothing,0,0,77,0,55,0
16.06,3,Grocery,0,0,59,2,52,0
128.0,4,Clothing,0,0,43,2,67,0
16.85,17,Grocery,0,0,98,0,38,0
256.52,9,Clothing,0,0,94,1,31,0
22.44,8,Travel,0,0,46,0,20,0
4.41,3,Clothing,0,0,38,2,58,0
7.29,21,Food,0,0,63,0,68,0
397.98,8,Grocery,0,0,39,0,42,0
3.63,7,Clothing,0,0,50,1,25,0
205.95,4,Electronics,0,0,35,3,48,0
50.82,3,Clothing,0,0,63,2,68,0
176.36,21,Food,0,0,43,2,27,0
629.53,14,Clothing,0,0,76,7,44,0
96.09,4,Grocery,0,0,29,2,54,0
16.72,17,Food,1,0,84,0,22,0
136.23,10,Travel,0,0,53,2,58,0
397.04,18,Food,0,0,56,0,30,0
126.91,16,Clothing,1,0,84,1,49,0
7.94,1,Clothing,0,1,41,0,30,0
17.94,15,Electronics,0,0,92,2,60,0
166.38,14,Clothing,0,0,57,2,18,0
174.23,23,Clothing,0,0,82,4,38,0
218.37,8,Food,0,0,46,4,60,0
8.33,0,Clothing,0,0,34,2,27,0
315.17,16,Electronics,0,0,59,2,18,0
90.26,0,Travel,0,0,89,2,51,0
274.95,22,Food,0,0,48,2,60,0
138.8,15,Electronics,0,0,59,2,39,0
513.09,21,Grocery,0,1,42,0,36,0
169.66,18,Food,0,0,63,3,60,0
36.48,6,Food,0,0,38,0,29,0
372.44,15,Electronics,0,0,87,2,67,0
383.54,3,Travel,0,0,66,2,69,0
407.85,7,Food,0,0,43,0,58,0
335.33,1,Electronics,0,0,57,1,62,0
13.26,14,Electronics,0,0,97,2,38,0
268.83,12,Clothing,0,0,60,0,38,0
214.11,15,Grocery,0,0,85,0,23,0
112.48,22,Travel,0,0,88,2,56,0
46.44,16,Electronics,0,0,76,3,33,0
295.15,12,Travel,0,0,36,1,59,0
68.2,17,Electronics,0,0,63,3,46,0
51.29,2,Grocery,0,0,97,1,33,0
51.77,14,Clothing,0,0,76,4,60,0
206.94,11,Clothing,0,0,47,5,65,0
58.78,8,Food,1,0,88,1,25,0
615.82,20,Grocery,0,0,39,1,53,0
1103.19,1,Electronics,0,0,36,0,29,1
773.77,5,Food,0,0,54,3,19,0
218.94,15,Food,0,1,89,1,62,0
77.01,7,Electronics,0,0,25,2,52,0
566.95,21,Electronics,0,0,52,2,30,0
110.73,7,Grocery,0,0,69,0,32,0
7.5,21,Food,0,0,73,5,61,0
123.03,8,Electronics,1,0,73,3,61,0
37.51,7,Electronics,1,1,55,2,27,0
102.64,18,Travel,0,0,43,3,56,0
147.12,22,Food,0,1,49,2,24,0
888.48,9,Grocery,0,0,76,1,30,0
176.45,7,Food,1,1,91,0,30,0
5.71,1,Food,0,0,89,2,43,0
81.35,15,Travel,1,0,86,3,62,0
156.06,22,Grocery,0,0,81,1,48,0
111.11,12,Grocery,0,0,97,2,59,0
663.31,11,Food,0,0,94,2,31,0
41.58,14,Food,0,0,85,2,56,0
301.6,7,Electronics,0,0,97,2,42,0
140.09,12,Food,0,0,61,2,35,0
34.11,16,Travel,1,0,58,2,29,0
233.8,17,Travel,0,0,42,2,65,0
160.17,9,Food,0,0,85,0,61,0
184.38,16,Electronics,0,0,25,4,38,0
152.77,1,Grocery,0,0,78,2,62,0
31.11,15,Clothing,0,0,73,1,31,0
36.72,23,Electronics,0,1,55,0,46,0
266.84,13,Clothing,0,0,63,0,68,0
157.57,18,Electronics,0,0,84,3,61,0
569.04,7,Grocery,1,0,36,2,68,0
6.94,4,Grocery,0,0,77,2,58,0
270.22,21,Travel,0,0,70,3,54,0
252.19,20,Clothing,0,1,67,2,45,0
872.69,13,Grocery,0,0,31,2,58,0
348.16,14,Electronics,0,0,86,2,30,0
70.04,7,Food,0,0,35,2,55,0
215.59,8,Electronics,0,0,26,2,51,0
190.12,21,Food,1,0,59,2,57,0
196.07,21,Clothing,0,0,76,2,67,0
24.86,8,Electronics,0,0,38,3,65,0
74.64,21,Food,0,0,57,4,25,0
165.69,6,Food,0,0,43,1,39,0
35.81,4,Travel,1,0,93,3,33,0
234.79,22,Electronics,0,0,56,2,21,0
114.56,5,Food,0,0,67,3,18,0
163.16,0,Grocery,0,0,40,3,44,0
4.68,18,Grocery,0,0,90,1,26,0
107.16,22,Electronics,0,0,33,4,59,0
418.84,0,Food,0,0,40,3,31,0
24.87,23,Clothing,0,0,88,1,62,0
4.27,5,Electronics,0,0,57,2,31,0
665.77,16,Clothing,0,0,86,1,20,0
20.95,1,Food,0,0,59,3,31,0
234.07,12,Electronics,0,0,77,2,40,0
47.27,14,Clothing,0,0,94,4,50,0
34.55,20,Travel,0,0,28,1,30,0
76.46,2,Electronics,0,0,94,2,48,0
286.97,2,Clothing,0,1,76,2,54,0
279.44,21,Grocery,0,0,67,4,58,0
123.75,22,Travel,0,0,36,2,35,0
256.91,13,Travel,0,0,45,2,57,0
96.97,7,Travel,0,0,52,0,40,0
2.19,20,Food,0,0,55,5,43,0
355.23,9,Travel,0,0,30,2,47,0
613.29,1,Electronics,0,0,57,2,40,0
43.38,13,Clothing,0,1,99,1,36,0
18.49,11,Clothing,0,0,58,3,69,0
56.3,11,Travel,0,0,97,3,51,0
139.89,23,Food,0,1,36,2,37,0
4.11,19,Electronics,0,0,89,0,61,0
64.15,23,Clothing,0,0,98,1,40,0
324.95,6,Grocery,0,0,73,3,36,0
88.82,9,Travel,0,0,78,0,22,0
407.09,16,Clothing,0,0,54,1,47,0
188.18,13,Clothing,0,0,96,0,26,0
272.16,6,Grocery,0,1,68,1,24,0
25.44,21,Food,0,0,58,5,54,0
342.17,16,Food,0,0,76,1,53,0
7.73,19,Food,0,0,77,1,67,0
81.04,20,Travel,0,0,65,4,65,0
150.19,18,Grocery,0,0,90,3,57,0
54.45,6,Electronics,0,0,98,1,64,0
301.93,19,Travel,0,0,94,1,19,0
33.29,17,Travel,0,0,43,4,50,0
31.69,5,Grocery,0,0,74,1,46,0
22.78,20,Electronics,1,1,70,2,18,0
77.71,6,Travel,0,0,38,2,41,0
76.35,15,Food,0,0,86,2,59,0
107.79,0,Travel,0,0,59,1,27,0
322.45,17,Electronics,0,0,48,1,52,0
540.09,19,Electronics,0,0,69,2,31,0
11.58,19,Travel,0,0,95,1,19,0
42.12,22,Clothing,0,0,68,4,43,0
81.94,19,Food,1,0,77,1,32,0
11.87,17,Clothing,0,0,78,1,48,0
244.44,1,Travel,0,0,47,3,37,0
786.88,21,Travel,0,0,55,3,31,0
688.82,7,Food,0,0,94,2,48,0
8.32,16,Travel,1,0,98,1,63,0
232.32,16,Clothing,0,0,45,5,58,0
0.23,18,Grocery,0,1,81,1,64,0
64.18,23,Electronics,0,1,82,2,58,0
66.71,20,Clothing,1,0,91,3,62,0
314.58,16,Food,0,0,77,2,43,0
264.67,11,Travel,0,0,71,0,43,0
60.08,20,Food,0,0,72,2,57,0
173.15,2,Clothing,0,0,98,5,65,0
72.3,5,Electronics,0,0,92,1,33,0
1045.08,14,Travel,0,0,32,1,67,0
23.07,20,Electronics,0,0,61,0,23,0
14.72,20,Food,0,0,83,3,21,0
101.28,8,Travel,0,1,87,1,42,0
30.61,3,Clothing,0,0,47,2,36,0
184.38,17,Clothing,0,1,39,4,22,0
241.69,10,Travel,0,0,38,0,36,0
4.7,7,Electronics,0,0,44,3,69,0
1.82,0,Grocery,1,0,29,2,66,1
109.66,0,Travel,0,0,51,1,34,0
132.36,7,Clothing,0,0,83,2,67,0
248.97,0,Clothing,0,0,43,3,38,0
468.06,13,Grocery,0,0,25,2,22,0
33.78,1,Travel,0,0,79,1,28,0
3.82,20,Grocery,0,0,54,2,58,0
141.17,18,Grocery,0,1,79,3,57,0
11.82,1,Electronics,0,0,55,1,68,0
306.58,20,Clothing,0,0,35,3,49,0
50.74,15,Clothing,0,0,72,3,32,0
318.89,3,Clothing,1,0,73,1,54,0
270.14,1,Clothing,0,0,96,1,36,0
40.62,22,Grocery,0,0,32,1,63,0
598.51,0,Travel,0,0,88,3,55,0
126.64,16,Electronics,0,0,88,1,20,0
59.05,13,Clothing,0,0,84,2,69,0
221.69,21,Travel,0,0,82,2,52,0
77.74,0,Clothing,0,0,35,2,24,0
348.5,1,Grocery,0,0,66,2,69,0
149.52,14,Food,0,0,58,2,48,0
415.73,0,Clothing,0,0,27,3,59,0
73.98,12,Electronics,1,0,92,0,45,0
646.59,10,Clothing,0,0,46,2,36,0
8.21,4,Grocery,0,0,73,2,28,0
357.8,2,Grocery,0,0,34,2,51,0
83.46,15,Travel,0,0,98,1,54,0
55.41,11,Grocery,0,0,68,2,56,0
115.63,20,Clothing,0,0,26,1,27,0
51.42,2,Grocery,0,0,72,2,35,0
32.62,12,Clothing,0,0,44,1,50,0
89.29,3,Food,0,0,29,3,52,0
238.7,14,Travel,0,0,64,2,28,0
40.03,16,Food,1,0,33,2,43,0
343.34,23,Grocery,0,0,92,0,38,0
171.87,0,Clothing,0,0,31,6,45,1
89.08,0,Clothing,0,1,29,1,51,1
163.26,22,Electronics,1,0,63,3,29,0
224.15,16,Clothing,0,0,56,2,52,0
86.73,11,Travel,0,0,52,1,46,0
237.01,17,Grocery,0,0,49,1,61,0
81.58,9,Travel,0,0,98,2,49,0
120.81,17,Food,1,0,80,2,48,0
282.33,22,Electronics,0,0,67,1,44,0
2.12,19,Grocery,1,0,45,2,36,0
25.83,14,Clothing,1,0,37,0,67,0
119.19,6,Clothing,0,0,57,0,36,0
81.76,9,Food,0,1,53,1,35,0
225.77,18,Electronics,0,0,66,1,62,0
34.68,9,Travel,0,0,84,3,53,0
179.25,13,Food,0,0,48,2,56,0
145.82,6,Food,0,0,37,1,31,0
93.25,0,Travel,0,0,82,0,66,0
20.14,0,Food,0,0,41,2,36,0
209.82,14,Grocery,0,0,74,3,48,0
116.64,20,Grocery,0,0,78,0,29,0
137.43,17,Electronics,0,0,82,2,18,0
71.18,16,Food,0,0,34,1,38,0
486.2,3,Grocery,1,0,42,0,37,0
202.88,13,Clothing,0,0,91,2,58,0
52.32,4,Clothing,0,0,70,2,24,0
7.4,7,Travel,0,0,78,0,54,0
244.81,12,Food,0,0,78,2,47,0
325.74,10,Electronics,0,0,88,1,37,0
290.98,23,Grocery,0,1,50,4,56,0
51.77,1,Grocery,0,0,83,2,38,0
220.88,22,Clothing,0,1,75,1,62,0
70.83,6,Clothing,0,0,52,5,20,0
92.54,11,Travel,1,0,60,2,25,0
37.08,13,Grocery,1,0,32,1,27,0
258.23,1,Grocery,0,0,67,1,50,0
62.84,15,Electronics,0,0,62,3,50,0
94.65,7,Clothing,0,0,45,3,28,0
510.89,9,Electronics,0,0,63,4,58,0
80.96,21,Travel,0,0,33,1,41,0
110.31,13,Clothing,0,0,44,2,45,0
20.33,16,Clothing,0,1,52,2,45,0
18.44,21,Electronics,0,0,62,2,53,0
62.95,6,Grocery,0,0,72,1,45,0
39.65,13,Food,0,0,44,1,58,0
176.59,0,Travel,0,0,75,1,25,0
254.59,21,Electronics,0,0,69,4,56,0
125.9,4,Grocery,0,1,27,2,31,0
180.25,9,Electronics,0,0,67,3,66,0
669.69,13,Electronics,0,0,79,2,33,0
39.99,14,Travel,0,1,93,1,49,0
384.23,10,Clothing,0,0,28,1,28,0
61.19,22,Travel,0,0,97,1,43,0
363.05,9,Grocery,0,0,42,3,65,0
152.75,0,Grocery,0,0,69,3,43,0
429.28,0,Clothing,0,0,25,3,52,0
123.4,18,Food,1,0,65,4,57,0
19.17,19,Electronics,0,0,31,6,36,0
48.16,16,Food,0,0,59,1,20,0
31.93,9,Grocery,0,0,70,0,68,0
214.93,5,Travel,0,0,29,0,53,0
49.37,19,Food,0,0,67,3,23,0
57.81,7,Food,1,0,67,2,58,0
43.3,11,Electronics,0,0,60,2,26,0
355.27,6,Electronics,0,0,70,4,32,0
1073.0,13,Food,0,0,78,3,22,0
204.35,4,Food,0,1,97,0,62,0
287.28,22,Grocery,0,0,50,2,23,0
162.87,6,Electronics,0,0,80,2,20,0
24.84,21,Food,0,0,41,2,30,0
99.77,3,Food,0,0,74,4,65,0
730.68,9,Electronics,0,0,40,4,20,0
137.45,16,Travel,0,1,67,2,58,0
140.71,14,Electronics,0,0,85,3,25,0
38.96,23,Travel,0,0,45,3,35,0
502.7,1,Clothing,0,1,52,0,63,0
33.91,7,Electronics,0,0,56,1,26,0
56.22,14,Travel,0,0,96,1,45,0
76.7,4,Travel,1,0,95,4,19,0
133.9,0,Food,0,0,77,1,65,0
54.91,3,Travel,0,0,38,1,19,0
87.53,15,Electronics,0,0,87,0,39,0
18.36,19,Clothing,1,0,61,1,52,0
471.55,2,Food,0,1,27,3,63,1
62.46,12,Grocery,0,1,64,2,37,0
211.94,10,Travel,0,0,34,0,24,0
71.84,15,Clothing,0,0,58,3,45,0
290.76,5,Travel,0,0,88,0,50,0
76.03,13,Travel,0,0,44,0,64,0
39.58,5,Electronics,0,0,48,5,21,0
213.71,10,Grocery,1,0,63,2,55,0
57.91,10,Clothing,0,0,88,0,20,0
24.27,15,Grocery,0,0,43,1,60,0
101.84,19,Electronics,0,0,66,2,19,0
155.42,20,Food,0,0,37,0,31,0
332.26,11,Grocery,0,0,64,4,54,0
24.45,14,Food,0,0,27,2,44,0
137.34,19,Travel,0,0,81,3,23,0
11.19,18,Grocery,0,0,60,4,41,0
283.97,2,Electronics,0,0,89,2,32,0
377.88,18,Food,0,0,26,1,63,0
14.42,13,Clothing,1,0,94,0,61,0
140.7,4,Food,0,0,38,0,44,0
101.75,20,Clothing,0,0,61,2,52,0
116.44,18,Clothing,0,0,72,2,58,0
92.2,12,Travel,0,0,71,1,47,0
120.45,22,Travel,0,0,25,4,59,0
97.33,18,Food,0,0,29,2,67,0
160.64,10,Grocery,0,0,62,2,28,0
311.34,3,Clothing,0,0,41,3,25,0
182.5,22,Travel,0,0,71,1,47,0
27.95,16,Electronics,0,0,77,4,68,0
57.55,18,Clothing,0,0,36,2,63,0
7.37,9,Travel,0,0,94,3,69,0
324.58,23,Clothing,0,0,36,0,24,0
582.24,14,Clothing,0,0,63,1,23,0
112.1,0,Travel,0,0,26,2,44,0
251.25,5,Clothing,0,0,30,2,24,0
49.47,23,Grocery,0,1,48,2,64,0
110.79,14,Clothing,0,0,72,4,45,0
154.68,22,Clothing,1,0,33,2,24,0
200.09,7,Clothing,0,0,96,2,21,0
105.81,15,Grocery,0,0,71,6,59,0
274.51,4,Food,0,0,90,2,62,0
259.67,17,Electronics,0,0,80,0,51,0
80.37,6,Grocery,0,0,89,2,28,0
190.38,1,Food,0,1,75,1,54,0
118.1,9,Electronics,0,0,46,0,63,0
533.46,6,Food,0,0,28,4,41,0
42.27,10,Clothing,0,0,82,1,22,0
167.85,3,Grocery,1,0,75,1,67,0
336.45,20,Clothing,0,0,84,2,28,0
224.45,8,Travel,0,0,36,0,45,0
229.24,13,Travel,0,0,52,4,32,0
15.45,9,Grocery,0,0,84,2,44,0
173.92,7,Electronics,0,0,86,6,44,0
188.79,13,Travel,0,0,91,1,64,0
51.39,6,Food,0,0,65,5,42,0
206.58,19,Food,0,0,41,1,69,0
7.49,1,Grocery,0,0,97,1,47,0
122.26,6,Grocery,0,0,35,2,54,0
81.32,13,Travel,0,0,69,4,63,0
283.3,0,Clothing,1,0,57,0,58,0
252.05,2,Grocery,0,1,96,2,59,0
81.43,2,Grocery,1,0,75,4,25,0
43.08,20,Travel,1,0,76,1,48,0
291.09,4,Clothing,0,0,34,0,40,0
446.9,5,Food,0,0,99,1,34,0
28.54,11,Grocery,0,0,78,3,64,0
41.57,18,Electronics,0,1,60,4,56,0
159.48,4,Travel,0,0,54,2,29,0
95.31,2,Grocery,0,0,43,1,39,0
60.99,6,Clothing,0,0,90,4,60,0
250.45,13,Travel,0,0,37,5,50,0
22.5,3,Travel,0,0,51,0,28,0
524.38,14,Travel,0,0,49,1,26,0
829.9,1,Grocery,1,0,65,2,60,0
39.6,5,Travel,0,0,41,3,51,0
239.48,19,Food,1,0,45,5,30,0
201.07,15,Food,0,0,85,0,61,0
38.67,12,Electronics,0,1,94,3,69,0
21.61,14,Grocery,0,0,65,2,35,0
12.39,0,Travel,0,0,56,3,38,0
372.34,7,Food,0,0,97,0,54,0
32.23,10,Grocery,1,0,39,1,68,0
37.74,15,Grocery,0,0,83,2,43,0
371.8,23,Food,0,1,98,1,32,0
542.65,9,Travel,0,0,31,3,30,0
12.76,3,Grocery,0,0,89,3,65,0
4.24,0,Food,0,1,31,5,65,1
21.98,19,Food,0,0,41,2,47,0
60.49,9,Electronics,1,0,39,1,48,0
196.2,11,Grocery,0,0,67,2,50,0
79.12,14,Clothing,0,0,62,3,25,0
147.88,1,Travel,0,0,60,2,18,0
127.14,16,Food,1,0,73,2,48,0
248.23,3,Food,0,0,66,2,42,0
145.32,20,Food,1,0,40,0,55,0
482.71,11,Travel,0,1,38,1,35,0
7.16,17,Food,0,0,76,1,27,0
171.91,12,Clothing,0,0,42,0,36,0
57.86,4,Electronics,0,0,40,1,36,0
31.65,21,Grocery,0,0,59,1,48,0
14.72,11,Travel,1,0,73,3,59,0
149.45,16,Clothing,1,0,61,2,38,0
97.72,10,Food,0,0,42,0,23,0
161.62,7,Food,0,1,76,2,61,0
250.16,11,Travel,0,0,99,4,29,0
28.27,13,Clothing,0,0,35,1,42,0
67.28,23,Travel,0,0,74,0,49,0
553.08,0,Clothing,1,0,85,1,67,0
110.8,16,Clothing,0,0,38,3,22,0
136.4,19,Food,0,0,68,1,23,0
14.74,5,Electronics,1,0,93,2,64,0
39.62,8,Electronics,0,0,38,3,64,0
190.86,22,Grocery,0,0,31,1,56,0
49.52,16,Electronics,0,0,58,1,32,0
175.77,1,Food,0,0,76,0,34,0
654.82,15,Electronics,0,0,54,3,34,0
763.93,22,Food,0,0,83,1,34,0
132.66,1,Electronics,0,0,31,4,35,0
501.92,21,Grocery,0,0,48,1,60,0
47.89,5,Food,0,0,95,2,25,0
399.19,13,Clothing,0,0,36,1,42,0
23.8,12,Electronics,0,0,59,1,55,0
93.49,3,Grocery,0,0,58,2,52,0
49.2,23,Grocery,0,0,79,1,18,0
277.75,14,Travel,0,0,36,2,32,0
225.37,16,Clothing,0,0,45,4,56,0
46.41,16,Clothing,0,0,78,0,47,0
43.99,11,Grocery,0,0,62,3,65,0
268.38,9,Food,0,0,36,2,57,0
55.31,14,Grocery,0,0,60,0,48,0
95.13,17,Grocery,0,0,38,5,67,0
637.64,16,Travel,0,0,86,0,47,0
253.08,23,Grocery,0,0,49,1,63,0
515.36,19,Electronics,0,1,86,1,23,0
154.99,16,Food,0,0,33,1,54,0
